Method;Path;Version;Target Name;Target Path;Target Service;Name;Platform;Network;STATUS
POST;/customer/v1/payment/wallet;1;TIBCO-SOA;/SOA/Enterprise/Wallet/CreateWalletProcess;CreateWalletProcess;customer-payment;apigee-hybrid;public;deprecated
GET;/customer/v3/person/*/account;3;TIBCO-SOA;/SOA/Enterprise/Person/GetPersonAccount/1.0;GetPersonAccount/1.0;customer-person;apigee-hybrid;private;available
GET;/customer/v3/person/*/account;3;TIBCO-SOA;/SOA/Enterprise/Person/GetPersonAccount/1.0;GetPersonAccount/1.0;customer-person;apigee-hybrid;public;available
PUT;/customer/v3/person/activity;3;TIBCO-EIL;CRMService/Interface/CRMActivityService.serviceagent/HTTPEndpoint;N/A;customer-person;apigee-hybrid;private;available
PUT;/customer/v3/person/activity;3;TIBCO-EIL;CRMService/Interface/CRMActivityService.serviceagent/HTTPEndpoint;N/A;customer-person;apigee-hybrid;public;available
GET;/customer/v2/person/contact;2;TDV;/json/CRMCustomer/DigitalUser/GetContacts/v2_0;N/A;customer-person;apigee-hybrid;public;available
GET;/customer/v2/person/contact;2;TDV;/json/CRMCustomer/DigitalUser/GetContacts/v2_0;N/A;customer-person;apigee-hybrid;private;available
GET;/customer/v1/person/*/contact;1;TIBCO-SOA;/SOA/Enterprise/Contact/SearchContact;SearchContact;customer-person;apigee-hybrid;private;deprecated
GET;/customer/v1/person/*/contact;1;TIBCO-SOA;/SOA/Enterprise/Contact/SearchContact;SearchContact;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v3/person/*/contact;3;TIBCO-SOA;/SOA/Enterprise/Contact/SearchContact;SearchContact;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v3/person/*/contact;3;TIBCO-SOA;/SOA/Enterprise/Contact/SearchContact;SearchContact;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v3/person/*/contact;3;TIBCO-SOA;/SOA/Enterprise/Contact/CreateContact;CreateContact;customer-person;apigee-hybrid;private;available
POST;/customer/v1/person/*/contact;1;TIBCO-SOA;/SOA/Enterprise/Contact/CreateContact;CreateContact;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v1/person/*/contact;1;TIBCO-SOA;/SOA/Enterprise/Contact/CreateContact;CreateContact;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v3/person/*/contact;3;TIBCO-SOA;/SOA/Enterprise/Contact/CreateContact;CreateContact;customer-person;apigee-hybrid;public;available
GET;/customer/v3/person/contact/*/get;3;TIBCO-SOA;/SOA/Enterprise/Contact/GetContact;GetContact;customer-person;apigee-hybrid;private;available
GET;/customer/v3/person/contact/*/get;3;TIBCO-SOA;/SOA/Enterprise/Contact/GetContact;GetContact;customer-person;apigee-hybrid;public;available
POST;/customer/v1/person/contact/manage;1;TIBCO-SOA;/SOA/Enterprise/Person/ManageContact;ManageContact;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v1/person/contact/manage;1;TIBCO-SOA;/SOA/Enterprise/Person/ManageContact;ManageContact;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v3/person/contact/manage;3;TIBCO-SOA;/SOA/Enterprise/Person/ManageContact;ManageContact;customer-person;apigee-hybrid;private;available
POST;/customer/v3/person/contact/manage;3;TIBCO-SOA;/SOA/Enterprise/Person/ManageContact;ManageContact;customer-person;apigee-hybrid;public;available
DELETE;/customer/v1/person/*/contact/preferred;1;jano;/app/v62/user/favorite/number.json;N/A;customer-person;apigee-hybrid;private;available
DELETE;/customer/v1/person/*/contact/preferred;1;jano;/app/v62/user/favorite/number.json;N/A;customer-person;apigee-hybrid;public;available
PUT;/customer/v1/person/*/contact/preferred;1;jano;/app/v62/user/favorite/number.json;N/A;customer-person;apigee-hybrid;private;available
PUT;/customer/v1/person/*/contact/preferred;1;jano;/app/v62/user/favorite/number.json;N/A;customer-person;apigee-hybrid;public;available
GET;/customer/v3/person/contact/process;3;TIBCO-SOA;/SOA/Enterprise/Contact/SearchProcessContact;SearchProcessContact;customer-person;apigee-hybrid;public;available
GET;/customer/v1/person/*/contact/process;1;TIBCO-SOA;/SOA/Enterprise/Contact/SearchProcessContact;SearchProcessContact;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v1/person/*/contact/process;1;TIBCO-SOA;/SOA/Enterprise/Contact/SearchProcessContact;SearchProcessContact;customer-person;apigee-hybrid;private;deprecated
GET;/customer/v3/person/contact/process;3;TIBCO-SOA;/SOA/Enterprise/Contact/SearchProcessContact;SearchProcessContact;customer-person;apigee-hybrid;private;available
POST;/customer/v4/person/contact/search;4;TIBCO-SOA;/SOA/Enterprise/Contact/SearchContact;SearchContact;customer-person;apigee-hybrid;public;available
POST;/customer/v4/person/contact/search;4;TIBCO-SOA;/SOA/Enterprise/Contact/SearchContact;SearchContact;customer-person;apigee-hybrid;private;available
PUT;/customer/v3/person/*/contact/status;3;TIBCO-SOA;/SOA/Enterprise/Contact/UpdateContactStatus;UpdateContactStatus;customer-person;apigee-hybrid;private;available
PUT;/customer/v3/person/*/contact/status;3;TIBCO-SOA;/SOA/Enterprise/Contact/UpdateContactStatus;UpdateContactStatus;customer-person;apigee-hybrid;public;available
PUT;/customer/v3/person/*/contact;3;TIBCO-SOA;/SOA/Enterprise/Contact/UpdateContact;UpdateContact;customer-person;apigee-hybrid;private;available
PUT;/customer/v3/person/*/contact;3;TIBCO-SOA;/SOA/Enterprise/Contact/UpdateContact;UpdateContact;customer-person;apigee-hybrid;public;available
GET;/customer/v3/person/conversation/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonConversations;SearchPersonConversations;customer-person;apigee-hybrid;public;available
GET;/customer/v3/person/conversation/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonConversations;SearchPersonConversations;customer-person;apigee-hybrid;private;available
GET;/customer/v3/person/*;3;TIBCO-SOA;/SOA/Enterprise/Person/GetPerson;GetPerson;customer-person;apigee-hybrid;private;available
GET;/customer/v3/person/*;3;TIBCO-SOA;/SOA/Enterprise/Person/GetPerson;GetPerson;customer-person;apigee-hybrid;public;available
PUT;/customer/v3/person/validate;3;TIBCO-SOA;/SOA/Enterprise/Customer/SetCustomerValidations;SetCustomerValidations;customer-person;apigee-hybrid;private;available
PUT;/customer/v3/person/validate;3;TIBCO-SOA;/SOA/Enterprise/Customer/SetCustomerValidations;SetCustomerValidations;customer-person;apigee-hybrid;public;available
GET;/customer/v3/person/decisionMaker;3;TIBCO-SOA;/SOA/Enterprise/Person/GetDecisionMaker/1.0;GetDecisionMaker/1.0;customer-person;apigee-hybrid;private;available
GET;/customer/v3/person/decisionMaker;3;TIBCO-SOA;/SOA/Enterprise/Person/GetDecisionMaker/1.0;GetDecisionMaker/1.0;customer-person;apigee-hybrid;public;available
POST;/customer/v3/person/decisionMaker/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchDecisionMaker/1.0;SearchDecisionMaker/1.0;customer-person;apigee-hybrid;private;available
POST;/customer/v3/person/decisionMaker/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchDecisionMaker/1.0;SearchDecisionMaker/1.0;customer-person;apigee-hybrid;public;available
GET;/customer/v1/person/identification;1;TDV;/json/CRMCustomer/DigitalUser/GetCustomerIdentification/v1_0;N/A;customer-person;apigee-hybrid;public;available
GET;/customer/v1/person/identification;1;TDV;/json/CRMCustomer/DigitalUser/GetCustomerIdentification/v1_0;N/A;customer-person;apigee-hybrid;private;available
GET;/customer/v1/person/*/permitInfo;1;TIBCO-SOA;//SOA/Enterprise/Person/GetPermitInfo;GetPermitInfo;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v1/person/*/permitInfo;1;TIBCO-SOA;//SOA/Enterprise/Person/GetPermitInfo;GetPermitInfo;customer-person;apigee-hybrid;private;deprecated
GET;/customer/v3/person/*/permitInfo;3;TIBCO-SOA;//SOA/Enterprise/Person/GetPermitInfo;GetPermitInfo;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v3/person/*/permitInfo;3;TIBCO-SOA;//SOA/Enterprise/Person/GetPermitInfo;GetPermitInfo;customer-person;apigee-hybrid;private;deprecated
PUT;/customer/v3/person/*/permitInfo;3;TIBCO-SOA;//SOA/Enterprise/Person/UpdatePermitInfo;UpdatePermitInfo;customer-person;apigee-hybrid;public;deprecated
PUT;/customer/v3/person/*/permitInfo;3;TIBCO-SOA;//SOA/Enterprise/Person/UpdatePermitInfo;UpdatePermitInfo;customer-person;apigee-hybrid;private;deprecated
PUT;/customer/v1/person/*/permitInfo;1;TIBCO-SOA;//SOA/Enterprise/Person/UpdatePermitInfo;UpdatePermitInfo;customer-person;apigee-hybrid;private;deprecated
PUT;/customer/v1/person/*/permitInfo;1;TIBCO-SOA;//SOA/Enterprise/Person/UpdatePermitInfo;UpdatePermitInfo;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v1/person;1;TIBCO-SOA;/SOA/Enterprise/Person/SearchPerson;SearchPerson;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v3/person;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPerson;SearchPerson;customer-person;apigee-hybrid;private;deprecated
GET;/customer/v3/person;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPerson;SearchPerson;customer-person;apigee-hybrid;public;deprecated
GET;/customer/v1/person;1;TIBCO-SOA;/SOA/Enterprise/Person/SearchPerson;SearchPerson;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v1/person;1;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v3/person;3;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;public;available
POST;/customer/v3/person;3;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;private;available
POST;/customer/v1/person;1;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v1/person/manage;1;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v1/person/manage;1;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v3/person/manage;3;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;private;available
POST;/customer/v3/person/manage;3;TIBCO-SOA;/SOA/Enterprise/Person/ManagePersonDetails;ManagePersonDetails;customer-person;apigee-hybrid;public;available
POST;/customer/v1/person/registration/search;1;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonRegistration/1.0;SearchPersonRegistration/1.0;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v3/person/registration/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonRegistration/1.0;SearchPersonRegistration/1.0;customer-person;apigee-hybrid;public;available
POST;/customer/v3/person/registration/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonRegistration/1.0;SearchPersonRegistration/1.0;customer-person;apigee-hybrid;private;available
POST;/customer/v1/person/registration/search;1;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonRegistration/1.0;SearchPersonRegistration/1.0;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v3/person/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonDetails;SearchPersonDetails;customer-person;apigee-hybrid;public;available
POST;/customer/v3/person/search;3;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonDetails;SearchPersonDetails;customer-person;apigee-hybrid;private;available
POST;/customer/v1/person/search;1;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonDetails;SearchPersonDetails;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v4/person/search;4;TIBCO-SOA;/SOA/Enterprise/Person/SearchPerson;SearchPerson;customer-person;apigee-hybrid;public;available
POST;/customer/v4/person/search;4;TIBCO-SOA;/SOA/Enterprise/Person/SearchPerson;SearchPerson;customer-person;apigee-hybrid;private;available
POST;/customer/v1/person/search;1;TIBCO-SOA;/SOA/Enterprise/Person/SearchPersonDetails;SearchPersonDetails;customer-person;apigee-hybrid;public;deprecated
PUT;/customer/v1/person/*;1;TIBCO-SOA;/SOA/Enterprise/Person/UpdatePerson;UpdatePerson;customer-person;apigee-hybrid;private;deprecated
PUT;/customer/v3/person/*;3;TIBCO-SOA;/SOA/Enterprise/Person/UpdatePerson;UpdatePerson;customer-person;apigee-hybrid;public;available
PUT;/customer/v3/person/*;3;TIBCO-SOA;/SOA/Enterprise/Person/UpdatePerson;UpdatePerson;customer-person;apigee-hybrid;private;available
PUT;/customer/v1/person/*;1;TIBCO-SOA;/SOA/Enterprise/Person/UpdatePerson;UpdatePerson;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v1/person/validate;1;TIBCO-SOA;/SOA/Enterprise/Person/ValidatePersonInfo/1.0;ValidatePersonInfo/1.0;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v1/person/validate;1;TIBCO-SOA;/SOA/Enterprise/Person/ValidatePersonInfo/1.0;ValidatePersonInfo/1.0;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v3/person/validate;3;TIBCO-SOA;/SOA/Enterprise/Person/ValidatePersonInfo/1.0;ValidatePersonInfo/1.0;customer-person;apigee-hybrid;private;available
POST;/customer/v3/person/validate;3;TIBCO-SOA;/SOA/Enterprise/Person/ValidatePersonInfo/1.0;ValidatePersonInfo/1.0;customer-person;apigee-hybrid;public;available
POST;/customer/v3/person/role/search;3;TIBCO-SOA;/SOA/Enterprise/Role/SearchRole;SearchRole;customer-person;apigee-hybrid;public;available
POST;/customer/v3/person/role/search;3;TIBCO-SOA;/SOA/Enterprise/Role/SearchRole;SearchRole;customer-person;apigee-hybrid;private;available
POST;/customer/v1/person/scoring;1;TIBCO-SOA;/SOA/Enterprise/Person/ValidateScoring;ValidateScoring;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v1/person/scoring;1;TIBCO-SOA;/SOA/Enterprise/Person/ValidateScoring;ValidateScoring;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v1/person/scoring/{processID};1;TIBCO-SOA;/SOA/Enterprise/Person/NotifyScoringRequest;NotifyScoringRequest;customer-person;apigee-hybrid;private;available
POST;/customer/v1/person/scoring/{processID};1;TIBCO-SOA;/SOA/Enterprise/Person/NotifyScoringRequest;NotifyScoringRequest;customer-person;apigee-hybrid;public;available
POST;/customer/v3/person/scoring/notify;3;TIBCO-SOA;/SOA/Enterprise/Person/NotifyScoringRequest/1.0;NotifyScoringRequest/1.0;customer-person;apigee-hybrid;public;available
POST;/customer/v3/person/scoring/notify;3;TIBCO-SOA;/SOA/Enterprise/Person/NotifyScoringRequest/1.0;NotifyScoringRequest/1.0;customer-person;apigee-hybrid;private;available
PUT;/customer/v1/person/scoring;1;TIBCO-SOA;/SOA/Enterprise/Person/UpdateScoringRequest/1.0;UpdateScoringRequest/1.0;customer-person;apigee-hybrid;private;deprecated
PUT;/customer/v1/person/scoring;1;TIBCO-SOA;/SOA/Enterprise/Person/UpdateScoringRequest/1.0;UpdateScoringRequest/1.0;customer-person;apigee-hybrid;public;deprecated
PUT;/customer/v3/person/scoring;3;TIBCO-SOA;/SOA/Enterprise/Person/UpdateScoringRequest/1.0;UpdateScoringRequest/1.0;customer-person;apigee-hybrid;public;available
PUT;/customer/v3/person/scoring;3;TIBCO-SOA;/SOA/Enterprise/Person/UpdateScoringRequest/1.0;UpdateScoringRequest/1.0;customer-person;apigee-hybrid;private;available
POST;/customer/v3/person/scoring/validate;3;TIBCO-SOA;/SOA/Enterprise/Person/ValidateScoring;ValidateScoring;customer-person;apigee-hybrid;public;available
POST;/customer/v3/person/scoring/validate;3;TIBCO-SOA;/SOA/Enterprise/Person/ValidateScoring;ValidateScoring;customer-person;apigee-hybrid;private;available
POST;/customer/v3/person/user/manage;3;TIBCO-SOA;/SOA/Enterprise/Person/ManageUserData/1.0;ManageUserData/1.0;customer-person;apigee-hybrid;private;available
POST;/customer/v1/person/user/manage;1;TIBCO-SOA;/SOA/Enterprise/Person/ManageUserData/1.0;ManageUserData/1.0;customer-person;apigee-hybrid;public;deprecated
POST;/customer/v1/person/user/manage;1;TIBCO-SOA;/SOA/Enterprise/Person/ManageUserData/1.0;ManageUserData/1.0;customer-person;apigee-hybrid;private;deprecated
POST;/customer/v3/person/user/manage;3;TIBCO-SOA;/SOA/Enterprise/Person/ManageUserData/1.0;ManageUserData/1.0;customer-person;apigee-hybrid;public;available
POST;/customer/v2/preference/digital/profile/*;2;TIBCO-SOA;//SOA/Enterprise/Person/GetDigitalProfile;GetDigitalProfile;customer-preference;apigee-hybrid;public;available
POST;/customer/v2/preference/digital/profile/*;2;TIBCO-SOA;//SOA/Enterprise/Person/GetDigitalProfile;GetDigitalProfile;customer-preference;apigee-hybrid;private;available
PUT;/customer/v2/preference/digital/profile/*;2;TIBCO-SOA;//SOA/Enterprise/Person/UpdateDigitalProfile;UpdateDigitalProfile;customer-preference;apigee-hybrid;public;available
PUT;/customer/v2/preference/digital/profile/*;2;TIBCO-SOA;//SOA/Enterprise/Person/UpdateDigitalProfile;UpdateDigitalProfile;customer-preference;apigee-hybrid;private;available
GET;/customer/v2/preference/permission;2;TIBCO-SOA;//SOA/Enterprise/Person/GetPermitInfo;GetPermitInfo;customer-preference;apigee-hybrid;public;available
GET;/customer/v2/preference/permission;2;TIBCO-SOA;//SOA/Enterprise/Person/GetPermitInfo;GetPermitInfo;customer-preference;apigee-hybrid;private;available
GET;/customer/v2/preference/permission/history;2;TIBCO-SOA;//SOA/Enterprise/Person/GetPermitInfoHistory;GetPermitInfoHistory;customer-preference;apigee-hybrid;public;available
GET;/customer/v2/preference/permission/history;2;TIBCO-SOA;//SOA/Enterprise/Person/GetPermitInfoHistory;GetPermitInfoHistory;customer-preference;apigee-hybrid;private;available
PUT;/customer/v2/preference/permission;2;TIBCO-SOA;//SOA/Enterprise/Person/UpdatePermitInfo;UpdatePermitInfo;customer-preference;apigee-hybrid;private;available
PUT;/customer/v2/preference/permission;2;TIBCO-SOA;//SOA/Enterprise/Person/UpdatePermitInfo;UpdatePermitInfo;customer-preference;apigee-hybrid;public;available
GET;/customer/v2/preference/profile/*;2;TIBCO-SOA;/SOA/Enterprise/Customer/GetProfile/1.0;GetProfile/1.0;customer-preference;apigee-hybrid;private;available
GET;/customer/v1/preference/profile/*;1;TIBCO-SOA;/SOA/Enterprise/Customer/GetProfile/1.0;GetProfile/1.0;customer-preference;apigee-hybrid;public;deprecated
GET;/customer/v1/preference/profile/*;1;TIBCO-SOA;/SOA/Enterprise/Customer/GetProfile/1.0;GetProfile/1.0;customer-preference;apigee-hybrid;private;deprecated
GET;/customer/v2/preference/profile/*;2;TIBCO-SOA;/SOA/Enterprise/Customer/GetProfile/1.0;GetProfile/1.0;customer-preference;apigee-hybrid;public;available
POST;/customer/v2/preference/profile/manage;2;TIBCO-SOA;/SOA/Enterprise/Customer/ManageProfile/1.0;ManageProfile/1.0;customer-preference;apigee-hybrid;private;available
POST;/customer/v1/preference/profile/manage;1;TIBCO-SOA;/SOA/Enterprise/Customer/ManageProfile/1.0;ManageProfile/1.0;customer-preference;apigee-hybrid;private;deprecated
POST;/customer/v2/preference/profile/manage;2;TIBCO-SOA;/SOA/Enterprise/Customer/ManageProfile/1.0;ManageProfile/1.0;customer-preference;apigee-hybrid;public;available
POST;/customer/v1/preference/profile/manage;1;TIBCO-SOA;/SOA/Enterprise/Customer/ManageProfile/1.0;ManageProfile/1.0;customer-preference;apigee-hybrid;public;deprecated
PUT;/customer/v1/preference/profile/*;1;TIBCO-SOA;/SOA/Enterprise/Customer/UpdateProfile/1.0;UpdateProfile/1.0;customer-preference;apigee-hybrid;private;deprecated
PUT;/customer/v1/preference/profile/*;1;TIBCO-SOA;/SOA/Enterprise/Customer/UpdateProfile/1.0;UpdateProfile/1.0;customer-preference;apigee-hybrid;public;deprecated
PUT;/customer/v2/preference/profile/*;2;TIBCO-SOA;/SOA/Enterprise/Customer/UpdateProfile/1.0;UpdateProfile/1.0;customer-preference;apigee-hybrid;private;available
PUT;/customer/v2/preference/profile/*;2;TIBCO-SOA;/SOA/Enterprise/Customer/UpdateProfile/1.0;UpdateProfile/1.0;customer-preference;apigee-hybrid;public;available
POST;/customer/v1/product/association;1;jano;/app/v62/associations/update.json;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/association;1;jano;/app/v62/associations/update.json;N/A;customer-product;apigee-hybrid;public;available
POST;/customer/v1/product/association/blm;1;jano;/app/v61/associate/blm.json;N/A;customer-product;apigee-hybrid;public;available
POST;/customer/v1/product/association/blm;1;jano;/app/v61/associate/blm.json;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/association/delete;1;jano;/app/v61/associate/delete.json;N/A;customer-product;apigee-hybrid;public;available
POST;/customer/v1/product/association/delete;1;jano;/app/v61/associate/delete.json;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/association/fixed;1;jano;/app/v61/associate/television.json;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/association/fixed;1;jano;/app/v61/associate/television.json;N/A;customer-product;apigee-hybrid;public;available
GET;/customer/v1/product/association/list;1;jano;/app/v62/associations/list.json;N/A;customer-product;apigee-hybrid;public;available
GET;/customer/v1/product/association/list;1;jano;/app/v62/associations/list.json;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/association/iot;1;jano;/app/v61/associate/iot.json;N/A;customer-product;apigee-hybrid;public;available
POST;/customer/v1/product/association/iot;1;jano;/app/v61/associate/iot.json;N/A;customer-product;apigee-hybrid;private;available
GET;/customer/v1/product/association;1;TDV;/json/CRMCustomer/DigitalUser/GetAssociations/v2_0;N/A;customer-product;apigee-hybrid;public;available
GET;/customer/v1/product/association;1;TDV;/json/CRMCustomer/DigitalUser/GetAssociations/v2_0;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/association/mobile;1;jano;/app/v61/associate/mobile.json;N/A;customer-product;apigee-hybrid;public;available
POST;/customer/v1/product/association/mobile;1;jano;/app/v61/associate/mobile.json;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/association/phone;1;jano;app/v61/associate/phone.json;N/A;customer-product;apigee-hybrid;public;available
POST;/customer/v1/product/association/phone;1;jano;app/v61/associate/phone.json;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/cinema/giftcard/activate;1;TIBCO-SOA;/SOA/Enterprise/Theater/ActivateGiftcard/1.0;ActivateGiftcard/1.0;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/cinema/giftcard/activate;1;TIBCO-SOA;/SOA/Enterprise/Theater/ActivateGiftcard/1.0;ActivateGiftcard/1.0;customer-product;apigee-hybrid;public;available
POST;/customer/v1/product/cinema/giftcard/cancel;1;TIBCO-SOA;/SOA/Enterprise/Theater/CancelGiftcard/1.0;CancelGiftcard/1.0;customer-product;apigee-hybrid;public;available
POST;/customer/v1/product/cinema/giftcard/cancel;1;TIBCO-SOA;/SOA/Enterprise/Theater/CancelGiftcard/1.0;CancelGiftcard/1.0;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/cinema/giftcard/validate;1;TIBCO-SOA;/SOA/Enterprise/Theater/ValidateGiftcard/1.0;ValidateGiftcard/1.0;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/cinema/giftcard/validate;1;TIBCO-SOA;/SOA/Enterprise/Theater/ValidateGiftcard/1.0;ValidateGiftcard/1.0;customer-product;apigee-hybrid;public;available
PUT;/customer/v1/product/ownernif;1;Salesforce;/services/apexrest/ownershipcontroller/modifyOwnerNIF;N/A;customer-product;apigee-hybrid;public;available
PUT;/customer/v1/product/ownernif;1;Salesforce;/services/apexrest/ownershipcontroller/modifyOwnerNIF;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/ownership;1;salesforce;/services/apexrest/ownershipcontroller/setOwnership;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/ownership;1;salesforce;/services/apexrest/ownershipcontroller/setOwnership;N/A;customer-product;apigee-hybrid;public;available
PUT;/customer/v1/product/ownership;1;Salesforce;/services/apexrest/ownershipcontroller/modifyOwnership;N/A;customer-product;apigee-hybrid;public;available
PUT;/customer/v1/product/ownership;1;Salesforce;/services/apexrest/ownershipcontroller/modifyOwnership;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/cinema/points/*;1;TIBCO-SOA;//SOA/Enterprise/Theater/GetPoints;GetPoints;customer-product;apigee-hybrid;public;available
POST;/customer/v1/product/cinema/points/*;1;TIBCO-SOA;//SOA/Enterprise/Theater/GetPoints;GetPoints;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/cinema/points/*/simulate;1;TIBCO-SOA;/SOA/Enterprise/Theater/SimulatePoints;SimulatePoints;customer-product;apigee-hybrid;public;available
POST;/customer/v1/product/cinema/points/*/simulate;1;TIBCO-SOA;/SOA/Enterprise/Theater/SimulatePoints;SimulatePoints;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/portfolio;1;salesforce;/services/apexrest/vlocity_cmt/v1/integrationprocedure/S2C_IP_GetOrderEntryCustomerPortfolio;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/portfolio;1;salesforce;/services/apexrest/vlocity_cmt/v1/integrationprocedure/S2C_IP_GetOrderEntryCustomerPortfolio;N/A;customer-product;apigee-hybrid;public;available
GET;/customer/v1/product;1;TDV;/json/CRMCustomer/DigitalUser/GetProducts/v3_0;N/A;customer-product;apigee-hybrid;private;available
GET;/customer/v1/product;1;TDV;/json/CRMCustomer/DigitalUser/GetProducts/v3_0;N/A;customer-product;apigee-hybrid;public;available
GET;/customer/v1/product/history;1;TDV;/json/CRMCustomer/DigitalUser/GetProductsHistory/v2_0;N/A;customer-product;apigee-hybrid;public;available
GET;/customer/v1/product/history;1;TDV;/json/CRMCustomer/DigitalUser/GetProductsHistory/v2_0;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/digital/search;1;TIBCO-SOA;/SOA/Enterprise/Product/SearchProductDigital/1.0;SearchProductDigital/1.0;customer-product;apigee-hybrid;public;available
POST;/customer/v1/product/digital/search;1;TIBCO-SOA;/SOA/Enterprise/Product/SearchProductDigital/1.0;SearchProductDigital/1.0;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/services/internetmobile;1;jano;/app/v50/associations/services/internetmobile/addons.json;N/A;customer-product;apigee-hybrid;public;available
POST;/customer/v1/product/services/internetmobile;1;jano;/app/v50/associations/services/internetmobile/addons.json;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/services/mobile;1;jano;/app/v50/associations/services/mobile/addons.json;N/A;customer-product;apigee-hybrid;private;available
POST;/customer/v1/product/services/mobile;1;jano;/app/v50/associations/services/mobile/addons.json;N/A;customer-product;apigee-hybrid;public;available
GET;/customer/v2/productOrdering/cinema/*/purchase;2;TIBCO-SOA;/SOA/Enterprise/Theater/GetPurchaseDetails;GetPurchaseDetails;customer-productOrdering;apigee-hybrid;public;available
GET;/customer/v2/productOrdering/cinema/*/purchase;2;TIBCO-SOA;/SOA/Enterprise/Theater/GetPurchaseDetails;GetPurchaseDetails;customer-productOrdering;apigee-hybrid;private;available
GET;/customer/v2/productOrdering/cinema/*/transactions;2;TIBCO-SOA;/SOA/Enterprise/Theater/GetTransactions;GetTransactions;customer-productOrdering;apigee-hybrid;public;available
GET;/customer/v2/productOrdering/cinema/*/transactions;2;TIBCO-SOA;/SOA/Enterprise/Theater/GetTransactions;GetTransactions;customer-productOrdering;apigee-hybrid;private;available
